市公司,县公司,变电站,线路名称,可开放容量(kWh)
国网武汉供电公司,国网武汉市汉口供电中心,仁寿路变电站,10kV仁65崇仁线,3673.672
国网武汉供电公司,国网武汉市武昌供电中心,蔡家嘴变电站,10kV嘴806嘴博线,3699.549
国网武汉供电公司,国网武汉市汉阳供电中心,栖贤寺变电站,10kV栖85和平二回线,3667.873
国网武汉供电公司,国网东西湖区供电公司,翠堤变电站,10kV翠603翠华线,3664.586
国网武汉供电公司,国网武汉市青山供电中心,武惠堤变电站,10kV惠706惠吴线,3675.06
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,全力变电站,10kV全75全通线,3668.092
国网武汉供电公司,国网武汉市洪山供电中心,晒湖变电站,10kV晒79晒洪岭线,3653.892
国网武汉供电公司,国网武汉市青山供电中心,武惠堤变电站,10kV惠709惠绿线,3685.757
国网武汉供电公司,国网武汉市汉口供电中心,航侧变电站,10kV航89航泰线,3679.592
国网武汉供电公司,国网黄陂区供电公司,塔尔变电站,10kV塔57前进线,3687.693
国网武汉供电公司,国网东西湖区供电公司,荷包湖变电站,10kV荷101新园一回线,3679.287
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,豹懈变电站,10kV豹56新光线,3707.939
国网武汉供电公司,国网武汉市汉阳供电中心,锅子变电站,10kV锅子58锅龙线,3704.255
国网武汉供电公司,国网武汉市江岸供电中心,公安街变电站,10kV公82公如线,3703.046
国网武汉供电公司,国网黄陂区供电公司,蔡店变电站,10kV蔡54陈冲线,3669.519
国网武汉供电公司,国网武汉市江岸供电中心,西马路变电站,10kV西68西劳线,3689.499
国网武汉供电公司,国网武汉市汉阳供电中心,芳草路变电站,10kV芳611芳御园线,3692.258
国网武汉供电公司,国网武汉市江岸供电中心,姑嫂树变电站,10kV姑507姑路灯线,3726.488
国网武汉供电公司,国网武汉市汉口供电中心,姑嫂树变电站,10kV姑515雅园线,3693.543
国网武汉供电公司,国网武汉市汉阳供电中心,铁桥村变电站,10kV铁615连城线,3693.221
国网武汉供电公司,国网江夏区供电公司,小黄山变电站,10kV黄64金口一回线,3720.322
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,通顺河变电站,10kV通505通堡线,3695.763
国网武汉供电公司,国网江夏区供电公司,藏龙岛变电站,10kV藏65路创线,3723.059
国网武汉供电公司,国网武汉市洪山供电中心,珞珈山变电站,10kV珈86珞街线,3686.086
国网武汉供电公司,国网武汉市汉阳供电中心,琴台变电站,10kV台71五合湾线,3711.587
国网武汉供电公司,国网武汉市洪山供电中心,卓刀泉变电站,10kV卓70卓泉二回,3705.653
国网武汉供电公司,国网武汉市江岸供电中心,德胜堂变电站,10kV德59德桥线,3728.553
国网武汉供电公司,国网武汉市长江新区供电公司,堤角变电站,10kV堤63堤一线,3708.603
国网武汉供电公司,国网武汉市江岸供电中心,百步亭变电站,10kV步怡线步66,3707.916
国网武汉供电公司,国网新洲区供电公司,涨渡湖变电站,10kV涨509大埠线,3706.843
国网武汉供电公司,国网新洲区供电公司,徐古变电站,10kV徐61长华线,3736.059
国网武汉供电公司,国网武汉市青山供电中心,北洋桥变电站,10kV北洋810北江线,3704.105
国网武汉供电公司,国网武汉市汉口供电中心,多福巷变电站,10kV多85多云一回,3755.298
国网武汉供电公司,国网武汉市汉口供电中心,江发路变电站,10kV发45发信线,3745.872
国网武汉供电公司,国网武汉市青山供电中心,北洋桥变电站,10kV北洋706北畔线,3735.51
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,太山寺变电站,10kV寺514寺林线,3726.098
国网武汉供电公司,国网武汉市长江新区供电公司,堤角变电站,10kV堤天线堤59,3736.516
国网武汉供电公司,国网武汉市汉口供电中心,先锋变电站,10kV先71新金线,3720.732
国网武汉供电公司,国网江夏区供电公司,舒安变电站,10kV舒54舒镇线,3732.435
国网武汉供电公司,国网武汉市江岸供电中心,京汉变电站,10kV京汉707京沿江线,3739.14
国网武汉供电公司,国网蔡甸区供电公司,蔡甸变电站,10kV蔡92蔡知线,3712.21
国网武汉供电公司,国网武汉市汉阳供电中心,汤山变电站,10kV汤82汤亿钧线,3766.19
国网武汉供电公司,国网武汉市江岸供电中心,百步亭变电站,10kV步世纪二回步101,3729.084
国网武汉供电公司,国网武汉市汉口供电中心,古田变电站,10kV古62天顺园线,3732.084
国网武汉供电公司,国网武汉市汉口供电中心,古田变电站,10kV古79古路灯线,3764.453
国网武汉供电公司,国网新洲区供电公司,挖沟变电站,10kV挖511姚淌线,3757.871
国网武汉供电公司,国网武汉市青山供电中心,白玉山变电站,10kV白77建设线,3782.402
国网武汉供电公司,国网武汉市汉阳供电中心,墨水湖变电站,10kV墨81墨桥线,3787.258
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,陡埠变电站,10kV陡607通航园一回,3766.182
国网武汉供电公司,国网武汉市汉口供电中心,唐家墩变电站,10kV唐64唐商二回,3788.412
国网武汉供电公司,国网黄陂区供电公司,宋岗变电站,10kV宋507宋佳线,3752.449
国网武汉供电公司,国网东西湖区供电公司,养殖变电站,10kV养56通和线,3786.511
国网武汉供电公司,国网东西湖区供电公司,茅庙集变电站,10kV茅513东湖线,3770.892
国网武汉供电公司,国网江夏区供电公司,巴登城变电站,10kV登80登墨二回线,3771.828
国网武汉供电公司,国网武汉市洪山供电中心,曹家铺变电站,10kV曹95曹青线,3795.994
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,葛店变电站,10kV葛508排污线,3760.113
国网武汉供电公司,国网江夏区供电公司,小黄山变电站,10kV黄67和平线,3787.532
国网武汉供电公司,国网武汉市汉口供电中心,西湖变电站,10kV湖505湖瑞线,3778.332
国网武汉供电公司,国网武汉市洪山供电中心,珞珈山变电站,10kV珈80广八路线,3774.523
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,田家湾变电站,10kV田506保家线,3809.289
国网武汉供电公司,国网武汉市青山供电中心,园林路变电站,10kV园85钢洲线,3772.273
国网武汉供电公司,国网武汉市江岸供电中心,客运港变电站,10kV客604客民南线,3783.331
国网武汉供电公司,国网武汉市汉阳供电中心,锅子变电站,10kV锅子66锅华线,3781.31
国网武汉供电公司,国网武汉市江岸供电中心,民生变电站,10kV民68民澳线,3797.027
国网武汉供电公司,国网东西湖区供电公司,常青变电站,10kV常510常花十一回线,3802.427
国网武汉供电公司,国网武汉市洪山供电中心,南湖变电站,10kV南67列电线,3804.65
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,祥云变电站,20kV祥云507祥泰二回,3798.401
国网武汉供电公司,国网武汉市汉口供电中心,汉轧变电站,10kV轧72轧江二回线,3808.513
国网武汉供电公司,国网武汉市武昌供电中心,积玉桥变电站,10kV积60积电线,3802.387
国网武汉供电公司,国网江夏区供电公司,巴登城变电站,10kV登810登百二回线,3807.416
国网武汉供电公司,国网武汉市汉阳供电中心,锅子变电站,10kV锅子57锅黄线,3798.065
国网武汉供电公司,国网武汉市洪山供电中心,楚康变电站,10kV康510华师一回,3793.297
国网武汉供电公司,国网武汉市青山供电中心,沿河变电站,10kV沿97沿钢线,3792.227
国网武汉供电公司,国网武汉市汉口供电中心,民生变电站,10kV民75万达一回,3799.688
国网武汉供电公司,国网武汉市汉口供电中心,古田变电站,10kV古77古北线,3809.303
国网武汉供电公司,国网东西湖区供电公司,茅庙集变电站,10kV茅515杜公湖线,3790.448
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,豹懈变电站,10kV豹55豹镇线,3800.103
国网武汉供电公司,国网武汉市汉阳供电中心,英武洲变电站,10kV英71英熙线,3817.988
国网武汉供电公司,国网武汉市江岸供电中心,澳门路变电站,10kV澳63市委线,3784.881
国网武汉供电公司,国网武汉市汉口供电中心,王家墩变电站,10kV王713王广线,3808.415
国网武汉供电公司,国网武汉市汉口供电中心,精武路变电站,10kV精武808精越二回,3819.413
国网武汉供电公司,国网新洲区供电公司,新集变电站,10kV新56李寨线,3837.162
国网武汉供电公司,国网东西湖区供电公司,荷包湖变电站,10kV荷71味精线,3826.933
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,龙泉变电站,10kV龙54升华线,3823.74
国网武汉供电公司,国网江夏区供电公司,段岭庙变电站,10kV段507段森一回线,3829.028
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,皂角山变电站,10kV皂63乌金线,3826.143
国网武汉供电公司,国网东西湖区供电公司,梧桐变电站,10kV梧411桐嘉一回线,3812.335
国网武汉供电公司,国网武汉市汉口供电中心,客运港变电站,10kV客606客生环线,3810.909
国网武汉供电公司,国网武汉市江岸供电中心,百步亭变电站,10kV绣泽园二回线步85,3840.687
国网武汉供电公司,国网武汉市汉阳供电中心,汤山变电站,10kV汤32汤金线,3821.082
国网武汉供电公司,国网武汉市汉阳供电中心,栖贤寺变电站,10kV栖58归元线,3840.741
国网武汉供电公司,国网武汉市汉阳供电中心,黄金口变电站,10kV口93口花园线,3853.09
国网武汉供电公司,国网东西湖区供电公司,奥园东路变电站,10kV奥园506奥海线,3840.502
国网武汉供电公司,国网东西湖区供电公司,常青变电站,10kV常614常花四回线,3840.932
国网武汉供电公司,国网武汉市汉口供电中心,民生变电站,10kV民56民环线,3808.311
国网武汉供电公司,国网蔡甸区供电公司,文岭变电站,10kV文64文何线,3850.687
国网武汉供电公司,国网武汉市汉阳供电中心,栖贤寺变电站,10kV栖60栖都线,3829.956
国网武汉供电公司,国网蔡甸区供电公司,新农变电站,10kV农72三官线,3852.651
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,东升变电站,20kV升603升电信线,3830.4
国网武汉供电公司,国网武汉市青山供电中心,汪家墩变电站,10kV汪606丽华苑线,3851.899
国网武汉供电公司,国网武汉市武昌供电中心,蔡家嘴变电站,10kV嘴610嘴湖报线,3847.065
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,凌家山变电站,10kV凌66凌民线,3837.923
国网武汉供电公司,国网武汉市汉口供电中心,古田变电站,10kV古57古东线,3836.718
国网武汉供电公司,国网江夏区供电公司,段岭庙变电站,10kV段505段园一回线,3856.971
国网武汉供电公司,国网武汉市江岸供电中心,澳门路变电站,10kV澳97澳商线,3878.809
国网武汉供电公司,国网武汉市武昌供电中心,宝安变电站,10kV宝64江南村线,3892.48
国网武汉供电公司,国网东西湖区供电公司,茅庙集变电站,10kV茅703柏工二回,3856.911
国网武汉供电公司,国网武汉市江岸供电中心,百步亭变电站,10kV步悦线步87,3854.452
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,旭日变电站,20kV旭405旭峰一回,3870.813
国网武汉供电公司,国网东西湖区供电公司,五环变电站,10kV五环109稻香苑线,3858.909
国网武汉供电公司,国网武汉市汉口供电中心,王家墩变电站,10kV王907王竹海二回,3842.703
国网武汉供电公司,国网武汉市江岸供电中心,岱家山变电站,10kV岱411岱文线,3850.787
国网武汉供电公司,国网武汉市武昌供电中心,鲇鱼套变电站,10kV鲇808鲇紫二回,3839.612
国网武汉供电公司,国网黄陂区供电公司,盘龙变电站,10kV盘95恒大名都线,3865.902
国网武汉供电公司,国网武汉市武昌供电中心,桃子山变电站,10kV桃73教委一回,3863.445
国网武汉供电公司,国网东西湖区供电公司,茅庙集变电站,10kV茅609东流港线,3861.294
国网武汉供电公司,国网蔡甸区供电公司,知音变电站,10kV知703中核锦城二回,3851.137
国网武汉供电公司,国网东西湖区供电公司,董家墩变电站,10kV董405董河二回线,3885.805
国网武汉供电公司,国网武汉市汉阳供电中心,腰路堤变电站,10kV腰514腰泵站线,3861.574
国网武汉供电公司,国网武汉市汉阳供电中心,腰路堤变电站,10kV腰609腰晴川线,3859.743
国网武汉供电公司,国网武汉市青山供电中心,园林路变电站,10kV园64园奥线,3863.919
国网武汉供电公司,国网武汉市汉阳供电中心,琴台变电站,10kV台62台梅线,3852.718
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,佛祖岭变电站,20kV佛54佛生二回,3878.805
国网武汉供电公司,国网东西湖区供电公司,幸福变电站,10kV幸69威固二回线,3889.599
国网武汉供电公司,国网武汉市汉口供电中心,荣华变电站,10kV荣516汉中线,3898.655
国网武汉供电公司,国网武汉市洪山供电中心,南湖变电站,10kV南82南湖线,3903.875
